7.75    200107  0.0667028       30742.8
7.76    200714  0.066638        30796.3
7.77    201341  0.0665753       30856.2
7.78    201958  0.0664939       30913.7
7.79    202564  0.0664057       30967.8
7.8     203202  0.0663206       31025.7
7.81    203834  0.0662055       31082
7.82    204452  0.066123        31134.1
7.83    205065  0.0660451       31183.1
7.84    205695  0.0659763       31236.8
7.85    206344  0.0658663       31293.8
7.86    206979  0.0657487       31346.9
7.87    207610  0.0656972       31398.6
7.88    208235  0.0655941       31449.7
7.89    208850  0.0654881       31500.2
7.9     209467  0.0654038       31553.3
7.91    210092  0.065342        31606
7.92    210711  0.0652492       31659.6
7.93    211348  0.0651691       31716.5
7.94    211979  0.0650959       31772.6
7.95    212627  0.0650265       31829.5
7.96    213271  0.0649278       31886.4
7.97    213903  0.0648522       31940.5
7.98    214527  0.0647657       31991.5
7.99    215165  0.0646856       32043
8       215803  0.064595        32096
8.01    216455  0.0644981       32149.5
8.02    217120  0.0644112       32203.3
8.03    217737  0.0643352       32251.6
8.04    218368  0.0642409       32300.3
8.05    219006  0.0641381       32351.7
8.06    219644  0.0640808       32401.8
8.07    220273  0.0639714       32449
8.08    220913  0.0639031       32498.3
8.09    221535  0.0638003       32548.3
8.1     222195  0.063705        32603.6
8.11    222851  0.0636217       32661.6
8.12    223482  0.0635685       32713.9
8.13    224136  0.0635112       32771.4
8.14    224805  0.0634489       32832.6
8.15    225445  0.063357        32888
8.16    226096  0.0632829       32939.5
8.17    226758  0.0632086       32991.9
8.18    227412  0.063108        33040.8
8.19    228069  0.0629837       33091.2
8.2     228706  0.0629219       33138.5
8.21    229339  0.0628292       33184.2
8.22    229980  0.0627575       33233.1
8.23    230627  0.0626834       33284.8
8.24    231272  0.0625989       33334.5
8.25    231928  0.0625274       33385
8.26    232588  0.0624316       33436.5
8.27    233228  0.0623524       33485.3
8.28    233888  0.0622515       33539.2
8.29    234557  0.0621898       33593
8.3     235204  0.0621193       33643.6
8.31    235881  0.0620678       33698.6
8.32    236562  0.0619814       33753.8
8.33    237228  0.0618873       33807.9
8.34    237878  0.061815        33859.2
8.35    238550  0.0617086       33910.7
8.36    239222  0.0616676       33962.2
8.37    239868  0.0615892       34010.4
8.38    240532  0.0615051       34060
8.39    241170  0.0614237       34107.2
8.4     241797  0.0613341       34150.8
8.41    242483  0.0612527       34202.9
8.42    243146  0.061164        34252.3
8.43    243827  0.0611017       34301.6
8.44    244473  0.0610274       34348.6
8.45    245142  0.0609534       34397.9
8.46    245810  0.0608431       34446.5
8.47    246489  0.0607869       34496.7
8.48    247164  0.0606989       34546.4
8.49    247847  0.0606076       34597.8
8.5     248520  0.0605462       34650.8
8.51    249207  0.0604767       34706.9
8.52    249868  0.0604136       34761.2
8.53    250536  0.0603414       34816.1
8.54    251206  0.0603038       34867.9
8.55    251874  0.0602396       34919
8.56    252556  0.0601447       34968
8.57    253223  0.0600481       35015.5
8.58    253874  0.0599737       35055.1
8.59    254534  0.0598645       35096.1
8.6     255204  0.0598025       35140.2
8.61    255909  0.059702        35191.7
8.62    256571  0.0596393       35235.2
8.63    257263  0.0595693       35284
8.64    257939  0.0595063       35331
8.65    258627  0.0594118       35382.4
8.66    259306  0.0593177       35434
8.67    259995  0.0592638       35488.7
8.68    260678  0.0591979       35541.8
8.69    261344  0.0591556       35592.5
8.7     262040  0.0591086       35648.2
8.71    262724  0.0590386       35701.6
8.72    263410  0.0589446       35754.8
8.73    264093  0.0588649       35801.7
8.74    264784  0.058804        35845.1
8.75    265469  0.0587364       35887.1
8.76    266144  0.0586282       35927.5
8.77    266810  0.0585305       35969.4
8.78    267507  0.0584585       36015.1
8.79    268186  0.0583634       36058.9
8.8     268867  0.0583185       36107.8
8.81    269556  0.0582552       36158.4
8.82    270244  0.0581957       36208.1
8.83    270959  0.0581464       36266.2
8.84    271637  0.0580586       36315.7
8.85    272347  0.0579785       36366.4
8.86    273017  0.0579407       36411
8.87    273720  0.0578561       36459.3
8.88    274409  0.0577622       36507.1
8.89    275101  0.0576962       36554.1
8.9     275799  0.0576417       36596.6
8.91    276504  0.0575708       36641.6
8.92    277211  0.0574814       36692.2
8.93    277902  0.0573863       36739.1
8.94    278605  0.0573236       36784.6
8.95    279291  0.0572889       36826.5
8.96    279964  0.0572076       36869
8.97    280660  0.057124        36917.6
8.98    281346  0.0570415       36966.6
8.99    282050  0.056979        37012.7
9       282730  0.0569203       37059.2
9.01    283438  0.0568788       37108.3
9.02    284154  0.0567885       37159.8
9.03    284869  0.0567467       37211.6
9.04    285561  0.0566559       37259.1
9.05    286284  0.0565902       37303.7
9.06    286978  0.0565332       37345.2
9.07    287665  0.0564648       37382.6
9.08    288382  0.0563506       37425.8
9.09    289082  0.0562694       37467.3
9.1     289776  0.0561971       37510.1
9.11    290507  0.0561293       37560.6
9.12    291227  0.056072        37614
9.13    291902  0.0560378       37661.9
9.14    292599  0.0560029       37712.1
9.15    293320  0.0559375       37764
9.16    294038  0.0558591       37814.1
9.17    294733  0.055784        37857.5
9.18    295429  0.0557041       37895.9
9.19    296133  0.0556351       37938.3
9.2     296832  0.0555624       37981
9.21    297531  0.0554797       38025.7
9.22    298258  0.0554455       38073.2
9.23    298983  0.0553788       38119.6
9.24    299710  0.055326        38165
9.25    300418  0.0552417       38210.2
9.26    301156  0.0551659       38254.4
9.27    301863  0.0550828       38294.1
9.28    302561  0.0550253       38333.4
9.29    303259  0.0549439       38375.8
9.3     303974  0.0548749       38419
9.31    304685  0.0548312       38466.9
9.32    305401  0.0547798       38513.5
9.33    306110  0.0546928       38559.9
9.34    306830  0.0546641       38609.3
9.35    307570  0.0545884       38657.9
9.36    308301  0.054518        38706.3
9.37    309021  0.0544654       38756.3
9.38    309708  0.0543905       38797
9.39    310421  0.0543515       38840.7
9.4     311149  0.0542953       38883.9
9.41    311854  0.0542188       38921.4
9.42    312578  0.0541413       38961.9
9.43    313312  0.0540503       39003.5
9.44    314033  0.0539717       39042.3
9.45    314780  0.0539054       39086.5
9.46    315506  0.0538684       39131.3
9.47    316219  0.0538009       39175.5
9.48    316932  0.0537484       39219.7
9.49    317653  0.053704        39263.5
9.5     318367  0.053626        39301.3
9.51    319079  0.0535487       39339.8
9.52    319804  0.0534697       39381.9
9.53    320542  0.053387        39425.3
9.54    321260  0.0533304       39468.8
9.55    321990  0.0532999       39516.6
9.56    322732  0.0532523       39568.3
9.57    323464  0.0532026       39617.3
9.58    324185  0.053153        39665.6
9.59    324922  0.0530995       39712.3
9.6     325638  0.0530038       39754.1
9.61    326360  0.0529552       39793.1
9.62    327109  0.0528933       39832.7
9.63    327855  0.0528253       39870.6
9.64    328561  0.0527446       39905.9
9.65    329297  0.0526717       39947.9
9.66    330028  0.0526092       39990.6
9.67    330773  0.0525361       40033
9.68    331495  0.0525174       40076.4
9.69    332223  0.0524709       40120.8
9.7     332947  0.0523853       40163.2
9.71    333686  0.0523397       40208.4
9.72    334431  0.0522734       40246
9.73    335148  0.0521979       40278.1
9.74    335874  0.0521355       40314.1
9.75    336593  0.052043        40351.7
9.76    337333  0.0519807       40395.3
9.77    338074  0.0519211       40440.4
9.78    338802  0.0518996       40484.2
9.79    339544  0.0518665       40531
9.8     340308  0.0518062       40580.8
9.81    341055  0.0517458       40625.5
9.82    341807  0.0516694       40668.1
9.83    342540  0.0516102       40707.5
9.84    343275  0.0515258       40747.3
9.85    344005  0.0514818       40787.7
9.86    344760  0.0514429       40832.7
9.87    345490  0.0513843       40871.8
9.88    346217  0.0513368       40911.5
9.89    346965  0.0512775       40952.7
9.9     347699  0.0511928       40990.5
9.91    348444  0.0511194       41031.1
9.92    349195  0.0510685       41071.9
9.93    349930  0.0510163       41110.5
9.94    350657  0.0509722       41150
9.95    351423  0.0509217       41192.8
9.96    352148  0.050862        41230.5
9.97    352907  0.0507937       41271.5
9.98    353633  0.0507128       41331.7
9.99    354356  0.0506604       41389.7
10      355111  0.0506042       41450.1
